age,d18O,Ca2
69820,-44.88,485.18
69820,-45.17,461.96
69840,-45.17,461.96
69840,-43.99,451.19
69860,-43.99,451.19
69860,-44.19,527.01
69880,-44.19,527.01
69880,-44.35,549.56
69900,-44.35,549.56
69900,-43.87,438.76
69920,-43.87,438.76
69920,-44.12,406.13
69940,-44.12,406.13
69940,-42.81,336.41
69960,-42.81,336.41
69960,-43.22,370.04
69980,-43.22,370.04
69980,-43.46,378.38
70000,-43.46,378.38
70000,-45.09,571.2
70020,-45.09,571.2
70020,-44.36,406.5
70040,-44.36,406.5
70040,-44.1,359.36
70060,-44.1,359.36
70060,-44.33,377.12
70080,-44.33,377.12
70080,-42.54,401.16
70100,-42.54,401.16
70100,-42.61,421.27
70120,-42.61,421.27
70120,-43.48,345.84
70140,-43.48,345.84
70140,-42.26,305.76
70160,-42.26,305.76
70160,-42.59,371.49
70180,-42.59,371.49
70180,-43.79,264.86
70200,-43.79,264.86
70200,-42.49,281.8
70220,-42.49,281.8
70220,-44.19,307.23
70240,-44.19,307.23
70240,-44.29,208.82
70260,-44.29,208.82
70260,-43.22,234.63
70280,-43.22,234.63
70280,-43.23,236.96
70300,-43.23,236.96
70300,-42.57,183.17
70320,-42.57,183.17
70320,-44.08,193.45
70340,-44.08,193.45
70340,-43.36,189.97
70360,-43.36,189.97
70360,-43.96,187.2
70380,-43.96,187.2
70380,-41.51,142.93
70400,-41.51,142.93
70400,-42.12,154.42
70420,-42.12,154.42
70420,-43.62,138.59
70440,-43.62,138.59
70440,-41.28,108.39
70460,-41.28,108.39
70460,-41.67,119.66
70480,-41.67,119.66
70480,-41.78,105.36
70500,-41.78,105.36
70500,-42.41,111.72
70520,-42.41,111.72
70520,-42.17,95.24
70540,-42.17,95.24
70540,-42.08,82
70560,-42.08,82
70560,-42.22,96.72
70580,-42.22,96.72
70580,-42.23,84.18
70600,-42.23,84.18
70600,-41.59,85.46
70620,-41.59,85.46
70620,-41.62,85.05
70640,-41.62,85.05
70640,-41.6,66.71
70660,-41.6,66.71
70660,-41.5,82.46
70680,-41.5,82.46
70680,-42.36,98.88
70700,-42.36,98.88
70700,-43.22,112.92
70720,-43.22,112.92
70720,-42.16,83.59
70740,-42.16,83.59
70740,-40.85,76.87
70760,-40.85,76.87
70760,-41.82,87.51
70780,-41.82,87.51
70780,-41.42,70.52
70800,-41.42,70.52
70800,-42.77,70
70820,-42.77,70
70820,-41.4,49.67
70840,-41.4,49.67
70840,-40.73,57.73
70860,-40.73,57.73
70860,-40.61,58.18
70880,-40.61,58.18
70880,-40.19,63.18
70900,-40.19,63.18
70900,-40.53,67.88
70920,-40.53,67.88
70920,-40.8,61.79
70940,-40.8,61.79
70940,-40.71,58.78
70960,-40.71,58.78
70960,-40.11,39.5
70980,-40.11,39.5
70980,-40.33,41.73
71000,-40.33,41.73
71000,-39.17,47.92
71020,-39.17,47.92
71020,-40.72,44.56
71040,-40.72,44.56
71040,-39.64,44.09
71060,-39.64,44.09
71060,-40.07,40.41
71080,-40.07,40.41
71080,-40.22,55.18
71100,-40.22,55.18
71100,-41.1,48.64
71120,-41.1,48.64
71120,-40.39,32.86
71140,-40.39,32.86
71140,-41.65,44.16
71160,-41.65,44.16
71160,-40.53,42.95
71180,-40.53,42.95
71180,-39.64,45.2
71200,-39.64,45.2
71200,-39.21,31.99
71220,-39.21,31.99
71220,-40.01,35.81
71240,-40.01,35.81
71240,-39.9,32.64
71260,-39.9,32.64
71260,-38.98,33.02
71280,-38.98,33.02
71280,-39.84,32.57
71300,-39.84,32.57
71300,-39.32,41.36
71320,-39.32,41.36
71320,-40.25,32.52
71340,-40.25,32.52
71340,-39.29,34.16
71360,-39.29,34.16
71360,-39.71,33.79
71380,-39.71,33.79
71380,-40.23,34.92
71400,-40.23,34.92
71400,-39.9,35.93
71420,-39.9,35.93
71420,-39.91,36.97
71440,-39.91,36.97
71440,-40.08,37.97
71460,-40.08,37.97
71460,-38.9,34.45
71480,-38.9,34.45
71480,-39.34,39.74
71500,-39.34,39.74
71500,-39.49,36.54
71520,-39.49,36.54
71520,-39.55,41.29
71540,-39.55,41.29
71540,-39.31,42.74
71560,-39.31,42.74
71560,-39.23,38.12
71580,-39.23,38.12
71580,-39.51,44.22
71600,-39.51,44.22
71600,-40.11,31.58
71620,-40.11,31.58
71620,-38.87,30.55
71640,-38.87,30.55
71640,-40.07,30.82
71660,-40.07,30.82
71660,-38.91,23.37
71680,-38.91,23.37
71680,-39.02,30.52
71700,-39.02,30.52
71700,-38.62,31.62
71720,-38.62,31.62
71720,-39.27,31.43
71740,-39.27,31.43
71740,-39.07,37.26
71760,-39.07,37.26
71760,-39.22,42.73
71780,-39.22,42.73
71780,-39.04,64.9
71800,-39.04,64.9
71800,-38.26,31.84
71820,-38.26,31.84
71820,-39.23,29.93
71840,-39.23,29.93
71840,-38.21,28.2
71860,-38.21,28.2
71860,-38.28,28.21
71880,-38.28,28.21
71880,-38.72,23.15
71900,-38.72,23.15
71900,-38.32,23.1
71920,-38.32,23.1
71920,-38.45,29.32
71940,-38.45,29.32
71940,-38.39,30.36
71960,-38.39,30.36
71960,-38.1,28.3
71980,-38.1,28.3
71980,-38.61,33.53
72000,-38.61,33.53
72000,-37.75,29.99
72020,-37.75,29.99
72020,-38.87,32.88
72040,-38.87,32.88
72040,-37.93,35.23
72060,-37.93,35.23
72060,-37.86,29.62
72080,-37.86,29.62
72080,-37.77,25.32
72100,-37.77,25.32
72100,-37.44,29.89
72120,-37.44,29.89
72120,-37.15,32.48
72140,-37.15,32.48
72140,-38.42,34.89
72160,-38.42,34.89
72160,-38.3,37.24
72180,-38.3,37.24
72180,-37.78,37.33
72200,-37.78,37.33
72200,-37.26,32.68
72220,-37.26,32.68
72220,-37.81,29.87
72240,-37.81,29.87
72240,-38.12,32.65
72260,-38.12,32.65
72260,-37.55,29.06
72280,-37.55,29.06
72280,-38.48,33.99
72300,-38.48,33.99
72300,-39.61,48.43
72320,-39.61,48.43
72320,-41.3,90.77
72340,-41.3,90.77
72340,-43.78,159.55
72360,-43.78,159.55
72360,-43.2,189.94
72380,-43.2,189.94
72380,-44.5,231.86
72400,-44.5,231.86
72400,-43.95,303.39
72420,-43.95,303.39
72420,-44.96,365.32
72440,-44.96,365.32
72440,-44.13,259.43
72460,-44.13,259.43
72460,-44.04,226.97
72480,-44.04,226.97
72480,-43.02,238.27
72500,-43.02,238.27
72500,-45.41,321.05
72520,-45.41,321.05
72520,-43.46,252.54
72540,-43.46,252.54
72540,-43.41,236.08
72560,-43.41,236.08
72560,-43.92,254.44
72580,-43.92,254.44
72580,-45.66,248.31
72600,-45.66,248.31
72600,-45.56,254.77
72620,-45.56,254.77
72620,-44.43,235.8
72640,-44.43,235.8
72640,-44.43,272.75
72660,-44.43,272.75
72660,-46.03,270.25
72680,-46.03,270.25
72680,-44.86,373.45
72700,-44.86,373.45
72700,-45.37,297.76
72720,-45.37,297.76
72720,-43.84,256.13
72740,-43.84,256.13
72740,-46.24,310.68
72760,-46.24,310.68
72760,-44.77,336.05
72780,-44.77,336.05
72780,-44.14,265.85
72800,-44.14,265.85
72800,-44.13,282.71
72820,-44.13,282.71
72820,-45.6,263.42
72840,-45.6,263.42
72840,-44.25,242.88
72860,-44.25,242.88
72860,-46,302.43
72880,-46,302.43
72880,-44.69,274.88
72900,-44.69,274.88
72900,-43.7,293.88
72920,-43.7,293.88
72920,-44.07,266.89
72940,-44.07,266.89
72940,-45,304.04
72960,-45,304.04
72960,-44.89,317.52
72980,-44.89,317.52
72980,-43.36,555.91
73000,-43.36,555.91
73000,-45.42,393.5
73020,-45.42,393.5
73020,-45.3,330.62
73040,-45.3,330.62
73040,-45.09,379.11
73060,-45.09,379.11
73060,-44.53,289.54
73080,-44.53,289.54
73100,-44.92,322.02
73120,-44.92,322.02
73120,-44.3,297.85
73140,-44.3,297.85
73140,-43.26,304.68
73160,-43.26,304.68
73160,-43.51,349.12
73180,-43.51,349.12
73180,-44.47,362.45
73200,-44.47,362.45
73200,-44.79,291.27
73220,-44.79,291.27
73220,-45.51,391.11
73240,-45.51,391.11
73240,-44.84,309.96
73260,-44.84,309.96
73260,-44.91,269.84
73280,-44.91,269.84
73280,-44.77,363.29
73300,-44.77,363.29
73300,-43.68,350.37
73320,-43.68,350.37
73320,-44.44,338.41
73340,-44.44,338.41
73340,-45.05,330.11
73360,-45.05,330.11
73360,-46.26,326.54
73380,-46.26,326.54
73380,-45.65,320.28
73400,-45.65,320.28
73400,-46.01,274.83
73420,-46.01,274.83
73420,-43.7,275.11
73440,-43.7,275.11
73440,-44.26,315.49
73460,-44.26,315.49
73460,-44.77,312.93
73480,-44.77,312.93
73480,-45.06,372.89
73500,-45.06,372.89
73500,-45.19,339.47
73520,-45.19,339.47
73520,-45.25,378.01
73540,-45.25,378.01
73540,-44.44,327.22
73560,-44.44,327.22
73560,-45.06,298.54
73580,-45.06,298.54
73580,-44.4,293.93
73600,-44.4,293.93
73600,-43.19,275.3
73620,-43.19,275.3
73620,-44.53,176.23
73640,-44.53,176.23
73640,-45.02,271.01
73660,-45.02,271.01
73660,-44.22,272.34
73680,-44.22,272.34
73680,-44.42,290.19
73700,-44.42,290.19
73700,-44.3,312.4
73720,-44.3,312.4
73720,-44.89,280.97
73740,-44.89,280.97
73740,-46.31,389.31
73760,-46.31,389.31
73760,-44.84,418.62
73780,-44.84,418.62
73780,-44.42,329.28
73800,-44.42,329.28
73800,-44.06,350.24
73820,-44.06,350.24
73820,-45.14,327
73840,-45.14,327
73840,-43.97,558.29
73860,-43.97,558.29
73860,-43.66,320.28
73880,-43.66,320.28
73880,-43.77,308.99
73900,-43.77,308.99
73900,-44.61,316.95
73920,-44.61,316.95
73920,-44.48,330.33
73940,-44.48,330.33
73940,-43.31,371.14
73960,-43.31,371.14
73960,-44.33,380.52
73980,-44.33,380.52
73980,-44.76,343.32
74000,-44.76,343.32
74000,-45.34,267.69
74020,-45.34,267.69
74020,-44.59,293.94
74040,-44.59,293.94
74040,-43.67,327.84
74060,-43.67,327.84
74060,-43.15,174.86
74080,-43.15,174.86
74080,-42.63,156.53
74100,-42.63,156.53
74100,-42.51,86.02
74120,-42.51,86.02
74120,-42.75,100.52
74140,-42.75,100.52
74140,-41.97,128.72
74160,-41.97,128.72
74160,-42.94,125.08
74180,-42.94,125.08
74180,-41.29,77.96
74200,-41.29,77.96
74200,-41.53,78.25
74220,-41.53,78.25
74220,-40.69,74.68
74240,-40.69,74.68
74240,-40.35,64.68
74260,-40.35,64.68
74260,-39.45,52.53
74280,-39.45,52.53
74280,-39.53,35.58
74300,-39.53,35.58
74300,-39.16,35.63
74320,-39.16,35.63
74320,-40.58,54.14
74340,-40.58,54.14
74340,-40.76,61.51
74360,-40.76,61.51
74360,-40.81,58.16
74380,-40.81,58.16
74380,-41.31,60.26
74400,-41.31,60.26
74400,-41.76,85.25
74420,-41.76,85.25
74420,-41.42,57.28
74440,-41.42,57.28
74440,-40.44,46.75
74460,-40.44,46.75
74460,-39.91,42.71
74480,-39.91,42.71
74480,-40.79,56.13
74500,-40.79,56.13
74500,-40.99,35.91
74520,-40.99,35.91
74520,-40.56,37.67
74540,-40.56,37.67
74540,-40.49,42.59
74560,-40.49,42.59
74560,-40.35,41.67
74580,-40.35,41.67
74580,-40.03,38.12
74600,-40.03,38.12
74600,-39.69,46.89
74620,-39.69,46.89
74620,-40.07,67.53
74640,-40.07,67.53
74640,-39.87,41.44
74660,-39.87,41.44
74660,-40.28,40.35
74680,-40.28,40.35
74680,-39.73,44.28
74700,-39.73,44.28
74700,-39.54,52.84
74720,-39.54,52.84
74720,-39.76,27.35
74740,-39.76,27.35
74740,-40.06,32.77
74760,-40.06,32.77
74760,-38.77,38.11
74780,-38.77,38.11
74780,-40.08,47.3
74800,-40.08,47.3
74800,-38.72,47.36
74820,-38.72,47.36
74820,-39.18,31.55
74840,-39.18,31.55
74840,-39.66,33.46
74860,-39.66,33.46
74860,-39.3,33.13
74880,-39.3,33.13
74880,-39.06,36.18
74900,-39.06,36.18
74900,-40.24,39.85
74920,-40.24,39.85
74920,-39.7,33.25
74940,-39.7,33.25
74940,-39.24,34.79
74960,-39.24,34.79
74980,-39.14,30.41
75000,-39.14,30.41
75000,-39.49,41.39
75020,-39.49,41.39
75020,-38.77,47.97
75040,-38.77,47.97
75040,-39.45,22.33
75060,-39.45,22.33
75060,-39.8,23.6
75080,-39.8,23.6
75080,-39.53,22.52
75100,-39.53,22.52
75100,-39.15,34.55
75120,-39.15,34.55
75120,-39.04,29.18
75140,-39.04,29.18
75140,-39.99,32.75
75160,-39.99,32.75
75160,-39,28.69
75180,-39,28.69
75180,-39,26.99
75200,-39,26.99
75200,-39.66,24.91
75220,-39.66,24.91
75220,-39.13,29.6
75240,-39.13,29.6
75240,-38.65,32.88
75260,-38.65,32.88
75260,-39.59,32.92
75280,-39.59,32.92
75280,-39.11,34.44
75300,-39.11,34.44
75300,-39.3,31.62
75320,-39.3,31.62
75320,-39.56,33.42
75340,-39.56,33.42
75340,-38.38,29.39
75360,-38.38,29.39
75360,-39.99,34.11
75380,-39.99,34.11
75380,-39.89,32.71
75400,-39.89,32.71
75400,-38.97,32.52
75420,-38.97,32.52
75420,-39.47,29.12
75440,-39.47,29.12
75440,-39.09,29.13
75460,-39.09,29.13
75460,-39.28,33.64
75480,-39.28,33.64
75480,-39.2,33.52
75500,-39.2,33.52
75500,-39.1,46.24
75520,-39.1,46.24
75520,-38.72,37.43
75540,-38.72,37.43
75540,-38.88,29.64
75560,-38.88,29.64
75560,-39.94,30.36
75580,-39.94,30.36
75580,-37.93,23.58
75600,-37.93,23.58
75600,-37.74,29.67
75620,-37.74,29.67
75620,-38.48,36.45
75640,-38.48,36.45
75640,-39.08,33.46
75660,-39.08,33.46
75660,-38.46,25.85
75680,-38.46,25.85
75680,-38.84,24.63
75700,-38.84,24.63
75700,-38.82,31.54
75720,-38.82,31.54
75720,-38.46,25.13
75740,-38.46,25.13
75740,-38.93,30.97
75760,-38.93,30.97
75760,-38.61,27.17
75780,-38.61,27.17
75780,-39.08,24.99
75800,-39.08,24.99
75800,-38.65,27.44
75820,-38.65,27.44
75820,-38.45,30.09
75840,-38.45,30.09
75840,-37.69,25.74
75860,-37.69,25.74
75860,-38.83,30.13
75880,-38.83,30.13
75880,-37.69,24.5
75900,-37.69,24.5
75900,-37.97,21.27
75920,-37.97,21.27
75920,-38.55,22.15
75940,-38.55,22.15
75940,-38.07,25.41
75960,-38.07,25.41
75960,-38.56,31.32
75980,-38.56,31.32
75980,-38.34,18.62
76000,-38.34,18.62
76000,-38.46,22
76020,-38.46,22
76020,-37.88,34.63
76040,-37.88,34.63
76040,-38.27,32.09
76060,-38.27,32.09
76060,-37.92,31.8
76080,-37.92,31.8
76080,-37.98,32.14
76100,-37.98,32.14
76100,-37.63,28.14
76120,-37.63,28.14
76120,-38.58,28.59
76140,-38.58,28.59
76140,-37.58,31.17
76160,-37.58,31.17
76160,-37.78,24.08
76180,-37.78,24.08
76180,-37.81,24.65
76200,-37.81,24.65
76200,-37.27,29.85
76220,-37.27,29.85
76220,-36.94,22.1
76240,-36.94,22.1
76240,-37.63,27.44
76260,-37.63,27.44
76260,-38.04,34.03
76280,-38.04,34.03
76280,-37.21,29.37
76300,-37.21,29.37
76300,-37.9,25.05
76320,-37.9,25.05
76320,-37.13,29.14
76340,-37.13,29.14
76340,-36.56,36.09
76360,-36.56,36.09
76360,-36.55,34.73
76380,-36.55,34.73
76380,-36.89,33.88
76400,-36.89,33.88
76400,-37.98,32.97
76420,-37.98,32.97
76420,-37.64,40.36
76440,-37.64,40.36
76440,-41.69,74.34
76460,-41.69,74.34
76460,-41.75,161.94
76480,-41.75,161.94
76480,-41.82,159.89
76500,-41.82,159.89
76500,-42.53,136.64
76520,-42.53,136.64
76520,-43.75,154.47
76540,-43.75,154.47
76540,-42.99,169.93
76560,-42.99,169.93
76560,-42.54,144.72
76580,-42.54,144.72
76580,-42.64,136.43
76600,-42.64,136.43
76600,-42.12,154.62
76620,-42.12,154.62
76620,-42.22,149.36
76640,-42.22,149.36
76640,-42.38,151.29
76660,-42.38,151.29
76660,-42.64,143.73
76680,-42.64,143.73
76680,-42.24,148.99
76700,-42.24,148.99
76700,-43.13,159.52
76720,-43.13,159.52
76720,-41.7,156.1
76740,-41.7,156.1
76740,-42.49,131.11
76760,-42.49,131.11
76760,-42.74,185.48
76780,-42.74,185.48
76780,-44.57,165.27
76800,-44.57,165.27
76800,-42.66,127.21
76820,-42.66,127.21
76820,-42.97,149.06
76840,-42.97,149.06
76840,-44.03,140.81
76860,-44.03,140.81
76860,-42.31,162.73
76880,-42.31,162.73
76880,-41.35,140.4
76900,-41.35,140.4
76900,-42.87,229.04
76920,-42.87,229.04
76920,-42.82,179.54
76940,-42.82,179.54
76940,-44.22,180.76
76960,-44.22,180.76
76960,-42.59,166.25
76980,-42.59,166.25
76980,-43.38,129.01
77000,-43.38,129.01
77000,-41.98,169.53
77020,-41.98,169.53
77020,-42.21,175.84
77040,-42.21,175.84
77040,-42.41,175.2
77060,-42.41,175.2
77060,-42,234.64
77080,-42,234.64
77080,-42.65,224.87
77100,-42.65,224.87
77100,-43.25,204.13
77120,-43.25,204.13
77120,-42.33,182.06
77140,-42.33,182.06
77140,-43.51,208.38
77160,-43.51,208.38
77160,-43.34,201.29
77180,-43.34,201.29
77180,-42.49,156.8
77200,-42.49,156.8
77200,-43.29,173.89
77220,-43.29,173.89
77220,-42.96,190.1
77240,-42.96,190.1
77240,-42.04,314.17
77260,-42.04,314.17
77260,-42.84,346.21
77280,-42.84,346.21
77280,-41.7,186.73
77300,-41.7,186.73
77300,-42.4,208.5
77320,-42.4,208.5
77320,-42.58,167.74
77340,-42.58,167.74
77340,-44.59,228.84
77360,-44.59,228.84
77360,-43.18,199.47
77380,-43.18,199.47
77380,-43.03,161.21
77400,-43.03,161.21
77400,-43.21,131.22
77420,-43.21,131.22
77420,-42.67,198.6
77440,-42.67,198.6
77440,-44.61,254.6
77460,-44.61,254.6
77460,-42.86,225.14
77480,-42.86,225.14
77480,-42.7,246.65
77500,-42.7,246.65
77500,-43.75,241.25
77520,-43.75,241.25
77520,-42.41,177.59
77540,-42.41,177.59
77540,-42.35,182.64
77560,-42.35,182.64
77560,-42.38,195.81
77580,-42.38,195.81
77580,-41.97,192.65
77600,-41.97,192.65
77600,-43.15,152.86
77620,-43.15,152.86
77620,-42.57,154.24
77640,-42.57,154.24
77640,-42.92,154.89
77660,-42.92,154.89
77660,-42.45,161.06
77680,-42.45,161.06
77680,-42.36,148.86
77700,-42.36,148.86
77700,-42.71,117.46
77720,-42.71,117.46
77720,-41.68,104.26
77740,-41.68,104.26
77740,-42.04,108.62
77760,-42.04,108.62
77760,-41.03,78.45
77780,-41.03,78.45
77780,-40.73,57.3
77800,-40.73,57.3
77800,-41.26,56.71
77820,-41.26,56.71
77820,-41.86,74.15
77840,-41.86,74.15
77840,-39.79,53.02
77860,-39.79,53.02
77860,-39.55,47.24
77880,-39.55,47.24
77880,-39.01,39.8
77900,-39.01,39.8
77900,-39.24,32.3
77920,-39.24,32.3
77920,-38.83,42.21
77940,-38.83,42.21
77940,-39.64,42.93
77960,-39.64,42.93
77960,-38.58,37.15
77980,-38.58,37.15
77980,-39.54,35.27
78000,-39.54,35.27
78000,-38.94,37.52
78020,-38.94,37.52
78020,-38.64,31.35
78040,-38.64,31.35
78040,-39.7,39.09
78060,-39.7,39.09
78060,-39.97,39.31
78080,-39.97,39.31
78080,-40.26,33.36
78100,-40.26,33.36
78100,-40.41,36.32
78120,-40.41,36.32
78120,-40.26,35.34
78140,-40.26,35.34
78140,-41.07,49.25
78160,-41.07,49.25
78160,-40.83,43.74
78180,-40.83,43.74
78180,-40.47,51.87
78200,-40.47,51.87
78200,-42.07,68.16
78220,-42.07,68.16
78220,-40.65,58.28
78240,-40.65,58.28
78240,-41.59,58.31
78260,-41.59,58.31
78260,-40.62,50.43
78280,-40.62,50.43
78280,-40.69,48.57
78300,-40.69,48.57
78300,-41.04,46.53
78320,-41.04,46.53
78320,-40.44,39.68
78340,-40.44,39.68
78340,-41.51,59.8
78360,-41.51,59.8
78360,-41.15,53.52
78380,-41.15,53.52
78380,-40.34,48.8
78400,-40.34,48.8
78400,-40.93,46.81
78420,-40.93,46.81
78420,-39.67,35.47
78440,-39.67,35.47
78440,-40.35,40.35
78460,-40.35,40.35
78460,-39.71,36.26
78480,-39.71,36.26
78480,-39.66,38.84
78500,-39.66,38.84
78500,-40.83,40.46
78520,-40.83,40.46
78520,-40.77,43.4
78540,-40.77,43.4
78540,-39.96,36.37
78560,-39.96,36.37
78560,-40.71,49.66
78580,-40.71,49.66
78580,-40.3,48.14
78600,-40.3,48.14
78600,-40.1,30.47
78620,-40.1,30.47
78620,-40.27,37.18
78640,-40.27,37.18
78640,-40.74,37.56
78660,-40.74,37.56
78660,-40.14,38.78
78680,-40.14,38.78
78680,-40.43,34.47
78700,-40.43,34.47
78700,-40.63,34.85
78720,-40.63,34.85
78720,-40.32,36.99
78740,-40.32,36.99
78740,-39.04,31.37
78760,-39.04,31.37
78760,-39.32,28.53
78780,-39.32,28.53
78780,-39.11,32.83
78800,-39.11,32.83
78800,-39.54,32.48
78820,-39.54,32.48
78820,-39.22,29.94
78840,-39.22,29.94
78840,-39.47,34.81
78860,-39.47,34.81
78860,-38.79,23.02
78880,-38.79,23.02
78880,-38.49,28.61
78900,-38.49,28.61
78900,-39,26.41
78920,-39,26.41
78920,-39.63,28.53
78940,-39.63,28.53
78940,-39.36,29.16
78960,-39.36,29.16
78960,-38.65,25.11
78980,-38.65,25.11
78980,-38.91,24.92
79000,-38.91,24.92
79000,-38.47,26.09
79020,-38.47,26.09
79020,-39.1,26.09
79040,-39.1,26.09
79040,-39.08,24.67
79060,-39.08,24.67
79060,-39.69,30.68
79080,-39.69,30.68
79080,-39.5,30.73
79100,-39.5,30.73
79100,-39.23,31.88
79120,-39.23,31.88
79120,-39.47,40.05
79140,-39.47,40.05
79140,-38.42,35.48
79160,-38.42,35.48
79160,-38.51,27.51
79180,-38.51,27.51
79180,-38.66,24.95
79200,-38.66,24.95
79220,-38.98,23.8
79240,-38.98,23.8
79240,-40.24,56.25
79260,-40.24,56.25
79260,-40.68,56.89
79280,-40.68,56.89
79280,-41.01,56.32
79300,-41.01,56.32
79300,-41.04,50.09
79320,-41.04,50.09
79320,-39.6,44.18
79340,-39.6,44.18
79340,-41.55,51.99
79360,-41.55,51.99
79360,-40,49.72
79380,-40,49.72
79380,-39.99,48.48
79400,-39.99,48.48
79400,-40.68,55.24
79420,-40.68,55.24
79420,-39.94,50.21
79440,-39.94,50.21
79440,-39.93,45.47
79460,-39.93,45.47
79460,-39.42,45.05
79480,-39.42,45.05
79480,-39.89,38.69
79500,-39.89,38.69
79500,-40.28,49.07
79520,-40.28,49.07
79520,-40.07,63.58
79540,-40.07,63.58
79540,-39.97,51.09
79560,-39.97,51.09
79560,-40.78,48.53
79580,-40.78,48.53
79580,-40.34,52.02
79600,-40.34,52.02
79600,-39.59,43.65
79620,-39.59,43.65
79620,-39,41.44
79640,-39,41.44
79640,-39.85,51.34
79660,-39.85,51.34
79660,-40.76,59.66
79680,-40.76,59.66
79680,-41.19,64.38
79700,-41.19,64.38
79700,-38.82,44.46
79720,-38.82,44.46
79720,-40.28,45.55
79740,-40.28,45.55
79740,-40.34,49.17
79760,-40.34,49.17
79760,-40.01,34.18
79780,-40.01,34.18
79780,-39.87,41.46
79800,-39.87,41.46
79800,-39.35,43.35
79820,-39.35,43.35
79820,-40.09,48.37
79840,-40.09,48.37
79840,-40.18,49.62
79860,-40.18,49.62
79860,-39,46.71
79880,-39,46.71
79880,-39.1,41.53
79900,-39.1,41.53
79900,-39.76,40.27
79920,-39.76,40.27
79920,-39.14,38.16
79940,-39.14,38.16
79940,-39.84,35.43
79960,-39.84,35.43
79960,-39.92,42.52
79980,-39.92,42.52
79980,-39.72,43.81
80000,-39.72,43.81
80000,-39.71,34.01
80020,-39.71,34.01
80020,-39.21,30.38
80040,-39.21,30.38
80040,-39.13,38.59
80060,-39.13,38.59
80060,-39.32,53.32
80080,-39.32,53.32
80080,-40.03,40.06
80100,-40.03,40.06
80100,-39.16,49.24
80120,-39.16,49.24
80120,-38.86,41.05
80140,-38.86,41.05
80140,-39.36,38.28
80160,-39.36,38.28
80160,-39.59,43.32
80180,-39.59,43.32
80180,-39.04,36.53
80200,-39.04,36.53
80200,-37.79,41.75
80220,-37.79,41.75
80220,-39.91,44.41
80240,-39.91,44.41
80240,-39.54,50
80260,-39.54,50
80260,-39.16,43.7
80280,-39.16,43.7
80280,-40.35,32.85
80300,-40.35,32.85
80300,-39.55,35.72
80320,-39.55,35.72
80320,-39.1,36.15
80340,-39.1,36.15
80340,-38.73,33.93
80360,-38.73,33.93
80360,-40.03,36.33
80380,-40.03,36.33
80380,-39.51,41.02
80400,-39.51,41.02
80400,-39.4,37.86
80420,-39.4,37.86
80420,-39.32,32.41
80440,-39.32,32.41
80440,-39.46,35.64
80460,-39.46,35.64
80460,-39.44,35.51
80480,-39.44,35.51
80480,-38.79,27.74
80500,-38.79,27.74
80500,-38.73,32.23
80520,-38.73,32.23
80520,-38.43,30.02
80540,-38.43,30.02
80540,-38.91,24.62
80560,-38.91,24.62
80560,-38.88,34.73
80580,-38.88,34.73
80580,-40.11,45.25
80600,-40.11,45.25
80600,-38.04,27.64
80620,-38.04,27.64
80620,-38.42,28.24
80640,-38.42,28.24
80640,-39.99,41.45
80660,-39.99,41.45
80660,-39.33,27.43
80680,-39.33,27.43
80680,-39.75,34.19
80700,-39.75,34.19
80700,-39.29,38.33
80720,-39.29,38.33
80720,-39.04,35.21
80740,-39.04,35.21
80740,-38.66,33.65
80760,-38.66,33.65
80760,-38.57,36.41
80780,-38.57,36.41
80780,-38.71,32.86
80800,-38.71,32.86
80800,-39.26,36.16
80820,-39.26,36.16
80820,-38.01,36.81
80840,-38.01,36.81
80840,-38.36,28.91
80860,-38.36,28.91
80860,-38.91,31.14
80880,-38.91,31.14
80880,-38.64,28.48
80900,-38.64,28.48
80900,-38.15,27.43
80920,-38.15,27.43
80920,-38.57,33.11
80940,-38.57,33.11
80940,-38.84,35.04
80960,-38.84,35.04
80960,-38.66,40.47
80980,-38.66,40.47
80980,-39.11,31.69
81000,-39.11,31.69
81000,-38.75,27.59
81020,-38.75,27.59
81020,-38.33,33.86
81040,-38.33,33.86
81040,-38.08,36.95
81060,-38.08,36.95
81060,-37.66,33.55
81080,-37.66,33.55
81080,-39.74,35.98
81100,-39.74,35.98
81100,-38.32,33.49
81120,-38.32,33.49
81120,-38.09,29.4
81140,-38.09,29.4
81140,-38.76,35.39
81160,-38.76,35.39
81160,-39.02,33.58
81180,-39.02,33.58
81180,-38.03,32.45
81200,-38.03,32.45
81200,-38.17,29.5
81220,-38.17,29.5
81220,-38.31,29.24
81240,-38.31,29.24
81240,-38.4,22.94
81260,-38.4,22.94
81260,-38.28,29.49
81280,-38.28,29.49
81280,-37.8,30.69
81300,-37.8,30.69
81300,-38.13,28.73
81320,-38.13,28.73
81320,-38.32,28.47
81340,-38.32,28.47
81340,-38.58,27.01
81360,-38.58,27.01
81360,-38.6,30.34
81380,-38.6,30.34
81380,-38.23,29.91
81400,-38.23,29.91
